ID,Name,Rank,Rarity_Score,Attributes,black & white,board material,feeling,free will,mode,number of layers,rendering,round pads drilling,shape,side,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
1052583,Bright Circuits #124,126,186.85313951015675,10,no,paper,sadly nostalgic,obedient,text,2,isometric 3D,never,boxed,dark,QmZZNW6Qre7pppbknvMAZLjNGbx2ZkaaB7ksDr5unt2Zsj,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oo6xgQqiUwQ169MZPhxLwWCVvytW5iFK4f9Pzv7LF6wh2g1zRKU,ipfs://QmSPYv397XpGoKoAwRMbYAK5CWBDQcb6CUsu6BAozgR4yv,ipfs://QmXxuSrkQRxJNNVFKN6nQhF9NFqARGJYHu6jYWQZK8eKvM
1050723,Bright Circuits #121,128,186.7469113133245,10,no,paper,particularly angry,obedient,random points,2,isometric 3D,never,boxed,bright,QmVamSZRHgiKY1wQrGjmRKAY7iCie7jZ4xPqLds4Zwd6Fy,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooya8KorxrcfFvJH7bzsPeSW5qHnX6KH1AmQPQK5NBXfzHiiBtp,ipfs://QmWx1LxscLsRZDUQZuzcijcmCBBmBLaiySNWmLKh5NTbE6,ipfs://QmR4d3gkqPRtPJbSVhrd1UwN3xaNhQvvJVY3oGkXnpjQpe
1046694,Bright Circuits #9,129,186.67464484754746,10,no,paper,nearly puzzled,obedient,text,2,isometric 3D,never,circle,bright,QmTvhpsZd2r9AgFDHxd5mmskMPMvVXpTy5B4JosSDi6Cxm,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oosQgC7hD4a6UAyUdMvTJ5nvEyzczgMD9hSMcmJVHdhvj8NoJBz,ipfs://QmduLKgVb9pvv9EmpqPNJFKxBk6YEvKfLdMZVWSwpprKKy,ipfs://QmbpzYquegSq5v1efykSSwRzAMggtEVSsyHsfei3fwUZ7u
1046726,Bright Circuits #31,130,186.30184234034542,10,no,glass,joyfully nostalgic,obedient,text,2,isometric 3D,never,boxed,dark,QmR6UCj5Vr2ynLFrgu52REwRQ58JzqmCeG6VgwE9xkpNXC,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooFpwU6kzbNcyfPhw4pxNEHCFkBF3og9abtNSQk6PdXfR3EWw8B,ipfs://QmV5cVFBRyPrRJCRPBraAbfiAVYyz6RSBfv9AejywK9uUR,ipfs://QmTEhGoENs6CJPmGZVzKvFsYjBEryQCt1kmqHKQHEGxY4k
1063830,Bright Circuits #150,130,186.30184234034542,10,no,glass,sadly confused,obedient,text,2,isometric 3D,never,boxed,dark,QmPGeqLv86hrjxTg5VYKVtPfDudX2YSUyktvRZ8A3gX4uV,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooBAUke71JoSMKXyQmx72pNpRv49XG8YytkFuNUYGhAuhUi4cah,ipfs://QmWtuzfq1faYQSzPAkJB6PjjvzVRXgL714Hj8q61UFcEqj,ipfs://QmP8LEV74gHVXKGQNqoFrsGrckEo3AJg4ihQVzM8HKe114
1145383,Bright Circuits #161,130,186.30184234034542,10,no,glass,slightly bored,obedient,text,2,isometric 3D,never,boxed,dark,QmZWRPSqQ7MJ2Mc2zKVRh9hrnEwWUdyZKx4rbXs4zizQk4,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooBWeppTdK2VgF4UB8cc1NU9eT3sk5KpQAb83VnD2mKsQhaGiuq,ipfs://QmQiu5hSmmzrM15VQhLBuRAtn6YidfSnbQSnEGx1Lrozxq,ipfs://QmeEfeXh3th4NNQ8VotZpUHjnpufE1z9cXATh3bgf5Ad75
1047140,Bright Circuits #62,133,186.19561414351315,10,no,glass,bloody sarcastic,obedient,random points,2,isometric 3D,never,boxed,bright,QmQhmdR7nMgkm5e3RhBUFmQHubHJTrmMjsLED7sQDJdmjG,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opBv4inCqDuVzR7n6UDVJ9pYR6o5HYPPpfR2AzCKSeWZCbNgNFh,ipfs://QmTxZybL3PcyeKX4vbGqwFVfGp9FozcW69oo5oHRpkdZzd,ipfs://QmVdkTq3aSsqv7PpHevvo7dvwo7XbwDbiZ9W66JnZFz375
1047468,Bright Circuits #85,133,186.19561414351315,10,no,glass,oddly angry,obedient,random points,2,isometric 3D,never,boxed,bright,QmaaanxgTifPeArd876dBSdUV93ruKqFdTrBwwjiv947tD,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooSUj7k6RuEZyeY4Cf3MLEx59bTcNwokPLArkpKF43WgLwcR8Wb,ipfs://QmP3CzzxH6skAp5e2p285vsboQjfqmwYLMQZsofm8gZJWW,ipfs://QmRRfenfg3ceieqGncR8RV2KoGRwSSzZFZyA1dFbd2G1YS
1063633,Bright Circuits #149,133,186.19561414351315,10,no,glass,weirdly relieved,obedient,random points,2,isometric 3D,never,boxed,bright,QmTR2j1FEwuVJc1YbDswPUwLtoS8eZEeKdJ9DMnrJmKfjL,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opA32dmoUNs1PCAPD3zPBvyDuhXthCx8AX95Lg8xr4263f3NPGJ,ipfs://QmYUiVX8wn6qXSqts3BkMQZ75XhJxK6SusAkrjhtFRGsKq,ipfs://QmbSk5ZPKSCTU5PsW2UUz4PjUti3765VHncKPVCjCY9NhR
1047458,Bright Circuits #82,136,186.1587643444028,10,no,sandpaper,half cute,obedient,text,2,isometric 3D,never,boxed,bright,Qmcd5fdgrSeBwjK7PJRFNtGbFmiiJ7aPETcmv44iyEkqdz,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=op9oD9giGJBRQNcmzT3cein2dM6WwQmYZovPcB113n4seiZexmv,ipfs://QmPDRYYT5cxYzbjFjMrNuuG1NSy1DdvH2Lq84XzpDWKDSd,ipfs://QmS3jyeC1RXSgnKAXfVAvySB6UkhrSmkJxPv9HbyCoFdzK
1055934,Bright Circuits #136,136,186.1587643444028,10,no,sandpaper,compulsively creative,obedient,text,2,isometric 3D,never,boxed,bright,QmfZXL4d7atS21MXj43aXzaP5PUpiyEK7P9Cq82utR7mQx,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oooBfrYWNwo3YAgWNC36uAXPQDa4nqNghtKN58p2YGhf228Ja8r,ipfs://QmWWBcSvJsRFvM6KvYEFTTyLCCWHhKEo2CzogLz5mRJc2L,ipfs://QmZuvaJbUnt99zHXqo9ufjZQJtZRD4RVToTABThEY5MGsJ
1063612,Bright Circuits #144,136,186.1587643444028,10,no,sandpaper,weirdly angry,obedient,text,2,isometric 3D,never,boxed,bright,QmZsWd7Cnpv5jHJY9NZLdGm7Wn6kDzz4Y5mAUxGFkeNjHL,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=op2u3Rr2kHjuMzbJJXT2BeqWRMZeAS1Ltr3SdKQns41ifoeYJDT,ipfs://QmbqRfULJTtZDdj6orMPMbc4ny2nk36n4ovE6bw3yoysvo,ipfs://QmThktRExp9sRoiX5CQzpZ1Dg5PD6Pc276Jy4g86rSyfKg
1046718,Bright Circuits #27,139,186.12334767773612,10,no,glass,vaguely ecstatic,obedient,text,2,isometric 3D,never,circle,bright,QmcJ3MRZs1GRguqkAekkUpzXqrMba54C93M6aANRmNXnxg,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooCyyuLp5Zxd7nGiYwRVUc6PkqUiffz83T3sVCXB45aRG4owjsP,ipfs://QmdispficQBR1zkGeSK9qpBYLqAHPEVVqm9L9kHgEDJdsN,ipfs://QmWACu3HjqVBU3JQScovCWNumyTuBnyuFrdiUEKKKwM146
1046735,Bright Circuits #36,139,186.12334767773612,10,no,glass,compulsively deterministic,obedient,text,2,isometric 3D,never,circle,bright,QmX43QGESwRyhu7G7NuwDkde1ZLFQzjdmjGH4qMQQX9ZVV,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oocxWD1u46EJXgwYcdBvaQYvNgUKUHBahZqfd3Z3PJn125cybMh,ipfs://QmXUfNbCJxiGXTuMytzUfJhCZww7ymCDbc3AurooN8fnmY,ipfs://QmNZAfZKtugWkQnHpQEUaU7KmRyjd5mi265Y22UrKgKEbY
1046759,Bright Circuits #45,139,186.12334767773612,10,no,glass,partly hopeful,obedient,text,2,isometric 3D,never,circle,bright,QmPvGMx6byKX5d1S2Kw134jKmdbm85mRm6fSHmihZThZf6,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oo7W6AVXt582zu1HFMXAhwePWif2vPyZPcaQHRTYwkH2q49Cqm1,ipfs://QmQEVpzYqezEzvPhbvT14zdYPG5WBg5nq8zrWKJni2nGcP,ipfs://Qmb2gcdmfzSNVu1gqWhbG9gMq6qjFrvTKTMs3dy1qG7tvm
1047504,Bright Circuits #89,139,186.12334767773612,10,no,glass,half shameless,obedient,text,2,isometric 3D,never,circle,bright,Qmek6dp8vrbqv5PTgE5dgcjdaAuGei2kDA4Ymdo6J5gxy8,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oo5T53xnMVvSb8U3sDuvnFS6wDcGC7mk2wGh255xhmd2MyM4XhB,ipfs://QmdxfpNNJWe5QUKLzfyVeAskiY14SehBHVxGHyQhgWDRZS,ipfs://QmaRU3udGFf11rf5W9P6nKM3hQyC3LBLgrkJcdL7AwjcXh
1054020,Bright Circuits #128,139,186.12334767773612,10,no,glass,weirdly puzzled,obedient,text,2,isometric 3D,never,circle,bright,QmTgfg83xVwT8vVPu3gcKLcLZxh5zF82VwaT78w7rGRKdx,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooAvJ8MmyLzmXxnUs8vi9ar6Cxtx8aptFTRdKMWVTjRa9NFMLFT,ipfs://Qma8aWG9LPLrmax9sauRjBQGub9EomWrL7TH11V1ELbXat,ipfs://QmV5kMFyz37zkqZPMxodRyYAZjxjg3RVM34W24j57CnSV1
1046696,Bright Circuits #11,144,185.96631151421414,10,no,paper,strangely irritated,obedient,text,2,isometric 3D,never,boxed,bright,QmPCzFX5ain4xueDrxoqBpm3sEWhtAFrexC68ZUKBkvxsL,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooYMG2qKLrpx8Kj9zCty7NGJ88gBpjuzSh7uWuwK9GtHGpYFybS,ipfs://QmZoN8r8AUMRff8ootZ686n4ztLN2mxJCGvJwv8R2hrfyD,ipfs://QmeeAiJN1KJnDhd1T3VETTGpSKWo49tm622rVBp4XVYtwH
1046721,Bright Circuits #28,144,185.96631151421414,10,no,paper,hopefully dubious,obedient,text,2,isometric 3D,never,boxed,bright,QmVS5h49gUGebrnP5pLQBLVLyDMzC1wL3X9k4KN1MvksN8,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooeKNBtEuokm2kosmaxM59eT1ME31gxsYuuA8KY3wX5unbVbt87,ipfs://QmUU4Zpdh47h6WcwkYehZqTrRAGcHSeeAGwyfnesQBF946,ipfs://QmfMw33fdR1oTawdRxTEZ92UPJ7hNbYdx7AgbmQeMp7j9k
1046734,Bright Circuits #35,144,185.96631151421414,10,no,paper,compulsively puzzled,obedient,text,2,isometric 3D,never,boxed,bright,QmNruytxUbmEe7x6xNh1iiPnmfaDYo3sRoaaCLY8KsG9N2,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=op4YnKTxUjy1gjt9GcqXcio2uRe18r5i56PmUFjJvjdrdKDbZhS,ipfs://QmTRz5vVm8KZuqmcH4Vap4Xa6tBhjK77ucyCum21paBNQ1,ipfs://QmeCZQMKDu9Xt5hHdbY1ovavDMarXNHkRTuqtPnYmNS6EL
1046915,Bright Circuits #53,144,185.96631151421414,10,no,paper,increasingly joyful,obedient,text,2,isometric 3D,never,boxed,bright,QmV4QGUF9c4Z7fQyeYkxtwr7Mb265TN8SUyMXo4WVneErW,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oo8cFNTQ9QAUrc96UHauLF8yW3gdUZouT1tsq8ZNmuaXgZBn5fv,ipfs://QmYCYEEa8RPiRtPvGMC6eiBGfMpUntj17eoF2KVLLX612D,ipfs://QmS57m9gcvmxR744MY8Z3AB4tcrUcVGFjf6fbijTVPtncR
1047533,Bright Circuits #94,144,185.96631151421414,10,no,paper,sadly satisfied,obedient,text,2,isometric 3D,never,boxed,bright,QmZwgZV1jvdUeVGYCMgXqkjTdnsrME43fJhCKxKkuRq27E,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opV42hur97TKPcv8ppALUx4fXiaQQ1YRAedeSkj5rLmaPqksfZ8,ipfs://QmWBcYetqh2fUFJYaC5vqYhgM5oZZre3uqWoM3GzvGtEpw,ipfs://QmNQhcs22RLPJC1k77BiUdHE6WmzUNNd8AykRvkPQmNPaE
1145410,Bright Circuits #169,144,185.96631151421414,10,no,paper,somehow delighted,obedient,text,2,isometric 3D,never,boxed,bright,QmQy4msWFdV9tuvPSzYeYENHeY44Kwj3yMz6TYXanyrX4m,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=op2oLDdwVc5zeySkYCtxZYrSTZp15XyLCgu6vbz4rALcDTytBKG,ipfs://QmZFToWGUk7rNL6ZDofB63NNE5uKPzKBnBsAN6oShvRRPe,ipfs://QmRhX523JchzYWTU2figNACzkm4W8pNxNLehfxaQLFryiB
1047476,Bright Circuits #87,150,185.4150143444028,10,no,glass,almost hopeful,obedient,text,2,isometric 3D,never,boxed,bright,QmeokRsCQTbTMa7Fv7yC8uDau2gEkQKvHLKGVsWHjWLbGd,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opStH6yRXnzeJ8Kusg2wu9ZFehkLEgs4P6CkdrtUDNah7n4ZX2D,ipfs://Qmbw3wXRCpmBVgJa9d2HaNr9JwNv9tB9fRvjadDDkrrPzj,ipfs://QmaKTKVge9jAwsHKCeewySZWiD86pcSphSP4qfopU9UdTz
1047523,Bright Circuits #91,150,185.4150143444028,10,no,glass,vaguely delighted,obedient,text,2,isometric 3D,never,boxed,bright,QmTiN4LRdzyoNpmDiuPTD4NSFPSyC8WnVPrUSSqdDBNgtj,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opLEmoWhMphVLPn6zJFcBvczz3uYVK6Eyt9oixtANBkoZJkVsL9,ipfs://QmUwmuT4G6dhgKaZcWzQ8oYFJgPvsCfBmdRed5s229Ae3Y,ipfs://QmRi3Nw6pt7tCQgfp2hSMGHebL6zFx24MtvB9Gq7Pm3a6P
1047642,Bright Circuits #101,150,185.4150143444028,10,no,glass,bizarrely hungry,obedient,text,2,isometric 3D,never,boxed,bright,QmY8JtxdZwGXWGAMvkRRzBqGfop6nSUqEfgqZ24wHLV4Ts,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooeYFxuZTnwX21QQGGRAfTWBi3ArwKXzqDMYhJvF5xK6dTqn58F,ipfs://QmbnBUZNzLUubHSD1sY5icmHNUPmLasKViePJQWYGQqy8Q,ipfs://QmU61jmme1Bs7fmG91zGnCDZjqnZ3B2mwM5BmkuEcgsWnQ
1048123,Bright Circuits #115,150,185.4150143444028,10,no,glass,clearly satisfied,obedient,text,2,isometric 3D,never,boxed,bright,QmbUqY7pJ2ws3sArZndnMuw29ENQziji6F7umDRhybQ1F3,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opWAB6ivz6GQ7pUeDiUxrMdYyJN9tEDB9DKuiHmRwRGUPbmk5U3,ipfs://QmZZEdrPFZgRpeBz5CtCmpqm9wjsmBXBJ8fWUL9Tsr3UJb,ipfs://QmXMz1ZexDmeKGkLyFD6Ro4aezAwTkk4iqLg5xUnyhJFE8
1063620,Bright Circuits #147,150,185.4150143444028,10,no,glass,definitely worried,obedient,text,2,isometric 3D,never,boxed,bright,QmdtqALxVydPG6JNxk1AsAx2Q93hJ9FsSY978Cs5L7kagM,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oo2Xv2yf8GfJajVz5jrt1VJz2VdxJ1Nbz76RXZBVefu5sqMouKP,ipfs://QmVGLxGuB81qrCjBWDbG2p5TCGCZZF5dcNg6nQxdEE32pb,ipfs://QmTNXV9hDkRSjjdfW7RxUhp9J3jTWx4Ummj18dYzXWjp9C
1046754,Bright Circuits #41,155,183.30937163185217,10,no,75k pink,bizarrely creative,cartesian rebellion,text,2,isometric 3D,never,freedom,bright,QmauegEBWXY7x8q7JSgraoT9Lt9fUQ8YhH6osYrrCp3Vgr,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opDghQgETabCHhhxouZBH1kTSEzUStUvZ4DQgknJXazucyxrAYB,ipfs://QmXRf6iWJgLvSVcybiEecGX1VB4rZqmtqQdhLvCpBhdwQA,ipfs://QmXK4nmZ77yBgYDFzcuXKyabtv9NJDeYhNWjy5j47rbRqy
1046755,Bright Circuits #42,156,131.26635862309325,10,no,paper,substancially grateful,obedient,random points,1,flat 2D,never,heart,dark,QmVYobFLQQTw4zDQuKDPvL4P7ViVChKUwj7BaTq3yLuKhJ,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=op748tKECdXsK82cxGa1pExnyUYX4UGqcQHFo1DQiPR3uJ3izw2,ipfs://QmQLxEGpiNxeYXYbLhHsHKnmaSrnapxTh9YgsUsVoxnviC,ipfs://QmQEM9r686GZbu8WF38duUKmbhoe5NQnat2uGo2Qyh9nmK
1052145,Bright Circuits #123,157,123.84379471076493,10,no,glass,substancially grateful,obedient,text,3,isometric 3D,never,skull,dark,QmdpMaMz451Kh9Q6xnEZBGuXMQyYBcV9Du2H4TEN3gsTv7,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oopxHVW7ajqu4Na9GKbtQL3ysMdwkqKgLeDqoT4xmzvZ7CiVEBi,ipfs://QmXbrcsA8MHbWBBjy4eJH2dPH7dhx4enm8GzNyo31Jkhgt,ipfs://QmRSJ4seNjfeqVEXM5u6ZM3FN3RsuNfXaoLA7fhmRESZZC
1047424,Bright Circuits #80,158,110.24691131332445,10,no,paper,randomly clueless,obedient,random points,2,isometric 3D,never,heart,bright,QmewBABzZUsgQXfQM9Tq7nPUGwhHNgNWGm4nAtQ2JusuMZ,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oorBpU3s2Wkp2oSV36asAANXwRy3y8b3zQXRTzrx5ZdtoAWvkTv,ipfs://QmUQSzyXtiajFpUXvGmgh93wUpjP9RXSTVNYZyt6X7gPp3,ipfs://QmZttcPjUG96rJorFe3Gt8SxTBRXit14Z4ZBgcaCvpeA88
1046714,Bright Circuits #24,159,103.4934903873497,10,no,paper,bizarrely creative,obedient,text,2,isometric 3D,never,freedom,dark,QmY2BSkPWqnHHuLvS83ZDPpbA5sR8Lv8gTUz4KPYiFE7n1,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=onkAjbsG59PuRmxGNhNRB8umiYT76tmuDZLajAd2vtgQPQr6fEZ,ipfs://QmXQhPdwMgW8xpnk66AjNex5Zta7gd9mBzLFcuq5tzASJC,ipfs://QmV8UejofNnsVSyFWqqUfoieCxGYwKkUbTnfYU7GMLodve
1046711,Bright Circuits #21,160,102.82619213945574,10,no,sandpaper,chiefly hungry,obedient,random points,2,isometric 3D,never,boxed,dark,QmerwYDxikr65biDw3KNhJaJMQmsxqCpWniRp7jNEfUSHT,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oocqiPD6XR6RKWDSnR639Dze7Uxsk1cHg6A6EUehYjY5vJRpeoq,ipfs://QmQB2LC4YmD97cKUFzBovMNjz71ExrVLtzDK3VmekRL5Co,ipfs://QmUSu13nyp7UAvvmTHrJ7woEKNN6ZRTtTuqg1Z4YpKDAck
1145385,Bright Circuits #163,161,102.79911522159577,10,no,sandpaper,randomly clueless,obedient,text,2,isometric 3D,never,freedom,bright,QmWbCrUTFiosLCUvwM6pfFTG6P87mS8ntNmoU6Ncfbmq3u,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opXqiLSjmX2cxMkmweijkoLP2rjRnED1jyXZicHfLAyrVrs6g62,ipfs://QmbesZjkAwaghtWYfUWinLLbivZb8FxAjbiUwSsEMnCC2i,ipfs://QmSW6pBPXFYoZJUPnmzZYt4GnAsD1S1oT92Ybq6Fb5kEnn
1046697,Bright Circuits #12,162,102.79077547278908,10,no,glass,clearly loving,obedient,random points,2,isometric 3D,never,circle,dark,QmQjN1USjLTjjCXbJc9DdUk7YE4Jd586tgh17CdxPH2o6N,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oojLFuFEjb3Hjq5CSXSi3xz8kfmEFYYTDGvhVyZspjaZz7Fm4uC,ipfs://QmStLghgbVF1UdJqYTr7fshagbbRvg4pkGNd8MchPmL8GK,ipfs://QmQB1u2qajtjKxRs2m3hEcfBUDBGMM7T5rzfwbrV3pi3av
1047538,Bright Circuits #95,163,102.60666239140708,10,no,paper,clearly loving,obedient,text,2,isometric 3D,never,freedom,bright,QmdiRbR9HHtajGUrx1X3xaWLnvEFuA2KsWQAD7B1f5NDz7,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oo7ZRtFUX3kJydKcd4KWuFftGeRqsZHPyBu99ubNpAXKJhefgrP,ipfs://QmeDvgkRApYz3jACNkhkQxkPaHwpVKoKoSNPGaitQMSYoi,ipfs://QmW9KdwEJJNyTv6zqjxQfmbcNYHz1JdEiL2pJvhmQXCcp5
1145386,Bright Circuits #164,164,101.74691131332445,10,no,paper,bizarrely curious,obedient,random points,2,isometric 3D,never,boxed,bright,QmQn9rHnvZWnmvXWbWexPEV5UBXdxmJRjJeTEZzQynyTpu,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooMZorjn7CQqAfoRkRCz1XZnwq2aK9F6n8msWdaFokfozQnTZBq,ipfs://QmarHuxuFx7yrv7FzmhdahMRzM4ovYt74KgNYBjdB4MHHp,ipfs://QmYFQMBfn9jotmm7JhfprU1bweg7LEAb5B1HNBmQx39swu
1047641,Bright Circuits #100,165,101.15876434440278,10,no,sandpaper,bizarrely curious,obedient,text,2,isometric 3D,never,boxed,bright,QmUCRnn6f5ZKaxkxjwhbFme6ah4HsVqRWEhiN5n8qRWsDq,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=onu2xDb7A7TW1bzLLQKsmFjByeA8tSznGXHDNfnrs73BruwS8Sn,ipfs://QmYqLSN1iiusfTkMr8vnFJ4KcrgpTWaZLGVYNHXddiySRz,ipfs://QmNUGF6FuvPNMq8jhqmK97jCRjBgKjxjQmjWNFNLDGKVNt
1046728,Bright Circuits #32,166,100.41501434440278,10,no,glass,chiefly hungry,obedient,text,2,isometric 3D,never,boxed,bright,QmZwkSqL5bZyaLe5DLDqxevngJyaJpHQNi8Zru2NBh3cyJ,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oonkp6enbE867mdHwot2nbcwhebGQo2yZNpCZuHbxbs9FQB8Rpq,ipfs://QmaCeMSUHYUKg1Q6bGjy3M2fP8858wQCCgsasguFVKcv33,ipfs://QmbPb3BYRHM9UTEVvEoGXZZt3BRHsgpchw5LJ5BaksFTJC
1047399,Bright Circuits #79,167,68.15157348418775,10,yes,glass,oddly joyful,obedient,text,2,isometric 3D,never,boxed,bright,QmTTy6aFejEUtoy9ESAv9z9UAFjpbzcqREuv3dm39599r1,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooY5foqD7FE64hpcyDmbzZWEEM4Va9czA7TAuKHPjKTpgDfiBzM,ipfs://QmYUHJ1eUksQGPgbRi3io8hodhDFMsA6C4ziV4tFkSWoaE,ipfs://QmVaghU5x8Q3HvBi1PHVtP2tZmfvbjQdzyzWFLmaZ8EodT
1046772,Bright Circuits #46,168,60.061472843490066,10,no,paper,oddly joyful,obedient,text,2,isometric 3D,never,circle,dark,QmcL6mFHzY8ti3KZrab56DKm39kPiS1Jd2fhDRpYKo3Rk3,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oneL5tcLQ72RgoZRPhp2d1GbBg9Ko59WG7FdDSkFquMVRpq82Dc,ipfs://QmYBREqymropBqFLvG1N9Z4Yrph2KLRarToa2R2UnfHhaf,ipfs://QmTk294s463tr9kehMNrUctLToDUzH8juWe6PbwwcMgkWz
1056068,Bright Circuits #137,169,59.439364143513146,10,no,sandpaper,oddly joyful,obedient,random points,2,isometric 3D,never,boxed,bright,QmWDTw11W3kEHXKcE6X7MRKuBLdF6D84MLLWY5Rdhea9bV,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opR6WcZ886HYinFZCZkL3SVKVzFU4KZjhaaY9AjWkjWyYGUAJjs,ipfs://QmafNXjeHCkfhbQQ6kpUCzZ582ZdU1D7o3bXJSZmmvLrNR,ipfs://QmVrMJNQ55gHg4EJxzUUbupLSwnbbN5cRoPnggLfukGsbd
1046786,Bright Circuits #48,170,58.62334767773613,10,no,glass,oddly joyful,obedient,text,2,isometric 3D,never,circle,bright,QmZDj3ewohCc11YteRFUe3JvqqSe29aa7Q7L4Qzr3zp5eg,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opDXFpHDUyupR99BMTWeTvZaTcfXnRyif5UkbiCkB9RS4GNtwSf,ipfs://QmWzHJSq2oJ7RFLareyjKzXkEraCHvFXTQTYoouLF3pHJE,ipfs://QmXEENFSzXoN4XYv4LGDRBB54vCEgjWiYaArgf1fPPcEEY
